id,device,phase,batch,channel,start_s,acc_rms_g,mean_mV,std_mV,detrended_std_mV,span95_mV,peak_to_peak_mV,slope_mV_min,step_rms_mV,slow_rms_mV,signal_rms_mV,fast_rms_mV,edge_rms_mV,line33_rms_mV,fast_ppm,line33_fraction_pct,fast_excluding33_rms_mV,dominant_fast_Hz,top_peaks_Hz
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,10.0,0.0013711613368231044,705.7418825,1.3373056642567904,0.2885382693255266,0.8326439018676293,5.264280000000099,-27.00599621962451,0.3365996200603087,0.054311765802373235,0.2652919966848092,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,10.0,0.0013711613368231044,662.13607785,1.734459101542438,0.18866450820128797,0.5444955251762877,6.027220000000057,-35.65830360035948,0.21180420832312277,0.03967594995744899,0.17629939529488184,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,20.0,0.0014132321302233824,1359.76219189,2.358011854283828,0.4841192451933872,1.850974056430823,9.460450000000037,-47.94234106974204,0.5372744390479632,0.065344357877745,0.10979799389509673,0.4577888728641845,0.08888691053191958,0.3892829067285547,336.668334797485,72.31030678165666,0.24089306890657491,33.300000000000004,"33.3,20.0,6.7,26.7,40.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,20.0,0.0014132321302233824,1272.94296262,3.064238633131512,0.27902353371587074,1.0299880860741382,11.215209999999843,-63.392725184718664,0.2609901941014592,0.045655030402542235,0.09289730054726152,0.24264149748416514,0.06768019988759283,0.13480642984337615,190.6145873062175,30.86676099452915,0.20174767105035196,33.300000000000004,"33.3,6.7,26.7,13.3,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,20.0,0.0014132321302233824,701.4633180999999,1.1751845873782918,0.2784328282392475,0.945798669474891,4.272460000000024,-23.612521368135788,0.3264011901252014,0.02816574198468548,0.28429925023541275,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,20.0,0.0014132321302233824,656.5303807500001,1.5382402798003225,0.17761811423023316,0.6226556349566663,5.378725000000031,-31.6002616921697,0.19345098897845098,0.06651051746854907,0.16792386458325453,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,30.0,0.0016566136268261413,1352.4295807100002,2.0483079294733826,0.49890537557311854,1.8495165089228918,8.31603999999993,-41.27049004220694,0.5602746730971442,0.07367611757166659,0.09999709245322992,0.48195617710228195,0.06911096762096053,0.4160615375116826,356.3632324939713,74.52466586070422,0.24325820366528422,33.300000000000004,"33.3,26.7,6.7,20.0,40.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,30.0,0.0016566136268261413,1263.0965422400002,2.680021367811366,0.2924519870097609,1.0083370185807496,11.596679999999878,-55.34288820944086,0.28393079762723966,0.08310169892502259,0.07936006342659925,0.2508553428964792,0.054381801078716055,0.15980846806711987,198.6034594407229,40.58381465953778,0.1933640519686906,33.300000000000004,"33.3,26.7,6.7,13.3,46.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,30.0,0.0016566136268261413,697.8317261,1.0085335567028595,0.2755816717101573,0.8638626744480602,3.890989999999988,-20.064157011701624,0.31980493271903304,0.03675112740593458,0.2655596562875179,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,30.0,0.0016566136268261413,651.6281131,1.334564929363038,0.19995551912489823,0.6903932465017217,4.653929999999946,-27.28919452745189,0.21428810582332453,0.06763683428027759,0.1841587419795562,,,,,,,,
