dataset,channel,f_Hz,psd_mV2_Hz
修订后,Ut2,19.5,0.0031668358119365273
修订后,Ut2,19.6,0.0004186454694356646
修订后,Ut2,19.700000000000003,7.741096501058791e-05
修订后,Ut2,19.8,7.356137291093033e-05
修订后,Ut2,19.900000000000002,0.00021313113273504025
修订后,Ut2,20.0,0.0006423271115410916
修订后,Ut2,20.1,0.00017585182194798917
修订后,Ut2,20.200000000000003,8.758548963147761e-05
修订后,Ut2,20.3,0.00015892033656382762
修订后,Ut2,20.400000000000002,0.0005301167251967656
修订后,Ut2,20.5,0.0033455893800651017
修订后,Ut2,20.6,0.0018366297322856236
修订后,Ut2,20.700000000000003,0.00015130469283038754
修订后,Ut2,20.8,6.0494679549319424e-05
修订后,Ut2,20.900000000000002,0.0003381829760342014
修订后,Ut2,21.0,0.003992220139474346
修订后,Ut2,21.1,0.0038985760882236627
修订后,Ut2,21.200000000000003,0.00022786348457697568
修订后,Ut2,21.3,0.00013230114314502552
修订后,Ut2,21.400000000000002,7.36546813632593e-05
修订后,Ut2,21.5,0.00021214334605530781
修订后,Ut2,21.6,0.0002931881820634262
修订后,Ut2,21.700000000000003,9.362613908259657e-05
修订后,Ut2,21.8,7.894509163894986e-05
修订后,Ut2,21.900000000000002,0.0001478502409371068
修订后,Ut2,22.0,0.001740804217958173
修订后,Ut2,22.1,0.005863316627101479
修订后,Ut2,22.200000000000003,0.0016480901019053655
修订后,Ut2,22.3,0.00012196818891856389
修订后,Ut2,22.400000000000002,0.00015969526565600957
修订后,Ut2,22.5,0.0006639058477755332
修订后,Ut2,22.6,0.004031108492413435
修订后,Ut2,22.700000000000003,0.0021889407714210237
修订后,Ut2,22.8,0.000278136897520904
修订后,Ut2,22.900000000000002,0.0001522639696230658
修订后,Ut2,23.0,8.151328029962923e-05
修订后,Ut2,23.1,0.0001772302032392734
修订后,Ut2,23.200000000000003,0.0002266669144341894
修订后,Ut2,23.3,0.00010053199392106243
修订后,Ut2,23.400000000000002,5.858321357073877e-05
修订后,Ut2,23.5,0.00010314345590594567
修订后,Ut2,23.6,0.00014648231910224351
修订后,Ut2,23.700000000000003,0.000234982612403809
修订后,Ut2,23.8,0.00015400784269228493
修订后,Ut2,23.900000000000002,0.00012183789986124724
修订后,Ut2,24.0,0.00010204608489161119
修订后,Ut2,24.1,8.127028970493201e-05
修订后,Ut2,24.200000000000003,7.202325670556273e-05
修订后,Ut2,24.3,0.00011263979042732825
修订后,Ut2,24.400000000000002,0.00011589495802383902
修订后,Ut2,24.5,9.421046587319866e-05
修订后,Ut2,24.6,0.0001561683318419806
修订后,Ut2,24.700000000000003,0.00015164673888488743
修订后,Ut2,24.8,0.00012549627167552973
修订后,Ut2,24.900000000000002,5.676817192762569e-05
修订后,Ut2,25.0,4.767267385555733e-05
修订后,Ut2,25.1,7.175147834627257e-05
修订后,Ut2,25.200000000000003,0.00010442892100482922
修订后,Ut2,25.3,0.00010551642683205783
修订后,Ut2,25.400000000000002,9.987679190355325e-05
修订后,Ut2,25.5,0.00010696964774534467
修订后,Ut2,25.6,7.09595880126106e-05
修订后,Ut2,25.700000000000003,0.00012265990707286924
修订后,Ut2,25.8,0.00013576814917395054
修订后,Ut2,25.900000000000002,0.00014061358994483378
修订后,Ut2,26.0,8.172902151687952e-05
修订后,Ut2,26.1,7.862925073896466e-05
修订后,Ut2,26.200000000000003,4.9091292363101496e-05
修订后,Ut2,26.3,4.2365762759567034e-05
修订后,Ut2,26.400000000000002,3.716483206280435e-05
修订后,Ut2,26.5,7.023470192372772e-05
修订后,Ut2,26.6,0.0007396892958811059
修订后,Ut2,26.700000000000003,0.0012330821957967654
修订后,Ut2,26.8,0.0002861274369450069
修订后,Ut2,26.900000000000002,6.323200557465775e-05
修订后,Ut2,27.0,5.924335882983146e-05
修订后,Ut2,27.1,5.7892474878603665e-05
修订后,Ut2,27.200000000000003,9.162015295133288e-05
修订后,Ut2,27.3,0.00010887252548322862
修订后,Ut2,27.400000000000002,0.00010437843005598404
修订后,Ut2,27.5,9.135972868294927e-05
修订后,Ut2,27.6,5.280345013504387e-05
修订后,Ut2,27.700000000000003,7.668103120725521e-05
修订后,Ut2,27.8,6.228945086026282e-05
修订后,Ut2,27.900000000000002,0.000124457266763918
修订后,Ut2,28.0,9.979137879160687e-05
修订后,Ut2,28.1,5.975194212361478e-05
修订后,Ut2,28.200000000000003,8.116530720421407e-05
修订后,Ut2,28.3,0.00010126379177803204
修订后,Ut2,28.400000000000002,7.057113465730626e-05
修订后,Ut2,28.5,8.593973728241419e-05
修订后,Ut2,28.6,0.00011576644643024412
修订后,Ut2,28.700000000000003,9.360470734923435e-05
修订后,Ut2,28.8,0.00010879711192586069
修订后,Ut2,28.900000000000002,0.00011737540389368469
修订后,Ut2,29.0,8.468305802981267e-05
修订后,Ut2,29.1,9.6197504473848e-05
修订后,Ut2,29.200000000000003,0.000101516657367724
修订后,Ut2,29.3,9.954779786518739e-05
修订后,Ut2,29.400000000000002,9.276711903509295e-05
修订后,Ut2,29.5,0.00011423640991322821
修订后,Ut2,29.6,0.00010923802389306633
修订后,Ut2,29.700000000000003,0.00010603924374224926
修订后,Ut2,29.8,7.440875854989173e-05
修订后,Ut2,29.900000000000002,6.531945744936286e-05
修订后,Ut2,30.0,6.325486424434204e-05
修订后,Ut2,30.1,7.959495165157706e-05
修订后,Ut2,30.200000000000003,8.962143076866446e-05
修订后,Ut2,30.3,7.849335211440692e-05
修订后,Ut2,30.400000000000002,7.142886223208566e-05
修订后,Ut2,30.5,7.706280260673295e-05
修订后,Ut2,30.6,7.328075642101411e-05
修订后,Ut2,30.700000000000003,6.246741905689788e-05
修订后,Ut2,30.8,7.138868702247237e-05
修订后,Ut2,30.900000000000002,7.83506026405329e-05
修订后,Ut2,31.0,7.184618140448391e-05
修订后,Ut2,31.1,4.6300625040874324e-05
修订后,Ut2,31.200000000000003,6.931053728498943e-05
修订后,Ut2,31.3,9.164934656667056e-05
修订后,Ut2,31.400000000000002,9.107281203068937e-05
修订后,Ut2,31.5,9.14946517014169e-05
修订后,Ut2,31.6,8.588259501383829e-05
修订后,Ut2,31.700000000000003,4.17901411501652e-05
修订后,Ut2,31.8,4.354584097640964e-05
修订后,Ut2,31.900000000000002,9.308110010046337e-05
修订后,Ut2,32.0,0.0001035373460706003
修订后,Ut2,32.1,9.044048367562201e-05
修订后,Ut2,32.2,7.522101825522817e-05
修订后,Ut2,32.300000000000004,0.00013709780418311317
修订后,Ut2,32.4,0.0002868878653524323
修订后,Ut2,32.5,0.0001868125010271488
修订后,Ut2,32.6,7.550271202147796e-05
修订后,Ut2,32.7,6.222431727797613e-05
修订后,Ut2,32.800000000000004,8.514517657793982e-05
修订后,Ut2,32.9,5.9810760693768526e-05
修订后,Ut2,33.0,6.115651980315409e-05
修订后,Ut2,33.1,0.00011314101331101586
修订后,Ut2,33.2,0.0007923111513484557
修订后,Ut2,33.300000000000004,0.009509307208226115
修订后,Ut2,33.4,0.006670419711618653
修订后,Ut2,33.5,0.00022318066170575908
修订后,Ut2,33.6,5.9735308443611794e-05
修订后,Ut2,33.7,8.123624506502968e-05
修订后,Ut2,33.800000000000004,0.00010759084736900482
修订后,Ut2,33.9,8.775922439025959e-05
修订后,Ut2,34.0,7.519397975122582e-05
修订后,Ut2,34.1,0.00012674893516005428
修订后,Ut2,34.2,0.00019204953567243945
修订后,Ut2,34.300000000000004,0.0002209901019880993
修订后,Ut2,34.4,8.784276126328291e-05
修订后,Ut2,34.5,6.108935715392077e-05
修订后,Ut2,34.6,5.9404612442196684e-05
修订后,Ut2,34.7,0.00010874142145252107
修订后,Ut2,34.800000000000004,0.0001402724543885518
修订后,Ut2,34.9,8.149914023795661e-05
修订后,Ut2,35.0,7.251665847961032e-05
修订后,Ut2,35.1,0.00010076847041513391
修订后,Ut2,35.2,0.0001410771342461912
修订后,Ut2,35.300000000000004,0.00013264405151496968
修订后,Ut2,35.4,0.00010486132494549774
修订后,Ut2,35.5,9.341319083596256e-05
修订后,Ut2,35.6,8.260762322009355e-05
修订后,Ut2,35.7,8.431862216481794e-05
修订后,Ut2,35.800000000000004,8.345912672210681e-05
修订后,Ut2,35.9,6.529478972518714e-05
修订后,Ut2,36.0,3.692559006359497e-05
修订后,Ut2,36.1,0.00010838850089722744
修订后,Ut2,36.2,0.00015229598670806027
修订后,Ut2,36.300000000000004,0.0003308053771809202
修订后,Ut2,36.4,0.0002160328904773766
修订后,Ut2,36.5,9.445177950109774e-05
修订后,Ut2,36.6,7.980746358275908e-05
修订后,Ut2,36.7,0.00011037186337236293
修订后,Ut2,36.800000000000004,0.00022687296633111317
修订后,Ut2,36.9,0.00019997089674559157
修订后,Ut2,37.0,0.00010288569330139862
修订后,Ut2,37.1,0.00010385937153046284
修订后,Ut2,37.2,0.00016727846487672772
修订后,Ut2,37.300000000000004,0.002234842875931255
修订后,Ut2,37.4,0.004207484855390023
修订后,Ut2,37.5,0.0007926163057022914
修订后,Ut2,37.6,0.000129292159374767
修订后,Ut2,37.7,9.290891074356924e-05
修订后,Ut2,37.800000000000004,0.001216257173369796
修订后,Ut2,37.9,0.005253078616579246
修订后,Ut2,38.0,0.001729588595040319
修订后,Ut2,38.1,0.00013598363727349258
修订后,Ut2,38.2,5.9081048849882146e-05
修订后,Ut2,38.300000000000004,0.00010722465694559054
修订后,Ut2,38.400000000000006,0.0003444217952529426
修订后,Ut2,38.5,0.0002124140382194907
修订后,Ut2,38.6,8.347799344822013e-05
修订后,Ut2,38.7,0.00010646130703487644
修订后,Ut2,38.800000000000004,0.0003133689649898893
修订后,Ut2,38.900000000000006,0.004069235483010055
修订后,Ut2,39.0,0.004013146684171934
修订后,Ut2,39.1,0.00023447064422353595
修订后,Ut2,39.2,0.00013017583822650267
修订后,Ut2,39.300000000000004,7.248450827156833e-05
修订后,Ut2,39.400000000000006,0.0017969700994884194
修订后,Ut2,39.5,0.0035977119276886086
修订后,Ut2,39.6,0.0004982749097287756
修订后,Ut2,39.7,7.219751616822203e-05
修订后,Ut2,39.800000000000004,7.496390608890587e-05
修订后,Ut2,39.900000000000006,0.00017168879343228756
修订后,Ut2,40.0,0.000417578633932747
修订后,Ut2,40.1,0.00018685526118635711
修订后,Ut2,40.2,8.627644631236146e-05
修订后,Ut2,40.300000000000004,9.064478435401716e-05
修订后,Ut2,40.400000000000006,0.00035096695650882183
修订后,Ut2,40.5,0.003201671932795125
修订后,Ut2,40.6,0.0016028955952029091
修订后,Ut2,40.7,0.00012203587197696068
修订后,Ut2,40.800000000000004,0.00012145727876681258
修订后,Ut2,40.900000000000006,0.00039614657148025564
修订后,Ut2,41.0,0.0039011609750714076
修订后,Ut2,41.1,0.0037355201729321096
修订后,Ut2,41.2,0.00020653324995879139
修订后,Ut2,41.300000000000004,6.585570139158106e-05
修订后,Ut2,41.400000000000006,0.00015664888318990026
修订后,Ut2,41.5,0.00025403077295850447
修订后,Ut2,41.6,0.00032597607277461035
修订后,Ut2,41.7,0.00015439532831694813
修订后,Ut2,41.800000000000004,0.00010071330053242036
修订后,Ut2,41.900000000000006,0.00017674041557022192
修订后,Ut2,42.0,0.00218016762602536
修订后,Ut2,42.1,0.006537032654468881
修订后,Ut2,42.2,0.0017289873052357082
修订后,Ut2,42.300000000000004,5.3915783503105576e-05
修订后,Ut2,42.400000000000006,6.61466587212191e-05
修订后,Ut2,42.5,0.0006071446796341244
修订后,Ut2,42.6,0.003571412983293427
修订后,Ut2,42.7,0.002038348202833514
修订后,Ut2,42.800000000000004,0.0002650568617593448
修订后,Ut2,42.900000000000006,0.00013702404427249444
修订后,Ut2,43.0,0.00012547069810500447
修订后,Ut2,43.1,0.00024565642357748826
修订后,Ut2,43.2,0.00024313256003125964
修订后,Ut2,43.300000000000004,8.195828106288118e-05
修订后,Ut2,43.400000000000006,5.5081018915487005e-05
修订后,Ut2,43.5,7.382737121236546e-05
修订后,Ut2,43.6,0.0002470196329129794
修订后,Ut2,43.7,0.00032361310178506453
修订后,Ut2,43.800000000000004,0.00011944120929042201
修订后,Ut2,43.900000000000006,9.523469028656457e-05
修订后,Ut2,44.0,6.999095740697575e-05
修订后,Ut2,44.1,7.236482758847563e-05
修订后,Ut2,44.2,4.358098549066391e-05
修订后,Ut2,44.300000000000004,5.834792914441547e-05
修订后,Ut2,44.400000000000006,6.988193240914752e-05
修订后,Ut2,44.5,7.619781562704342e-05
修订后,Ut2,44.6,9.056838496176706e-05
修订后,Ut2,44.7,0.00011227629287638668
修订后,Ut2,44.800000000000004,7.040408491282306e-05
修订后,Ut2,44.900000000000006,5.120162306377558e-05
修订后,Ut2,45.0,7.067225575439957e-05
修订后,Ut2,45.1,8.492023021302199e-05
修订后,Ut2,45.2,0.00010040922850819283
修订后,Ut2,45.300000000000004,0.00010020566364705901
修订后,Ut2,45.400000000000006,0.00017109394319030763
修订后,Ut2,45.5,0.00010339634114438222
修订后,Ut2,45.6,0.00011372401916157903
修订后,Ut2,45.7,0.0001174342728023545
修订后,Ut2,45.800000000000004,9.833340875915023e-05
修订后,Ut2,45.900000000000006,6.878525026791799e-05
修订后,Ut2,46.0,5.951743699904887e-05
修订后,Ut2,46.1,9.540621876545923e-05
修订后,Ut2,46.2,0.00010553132069422152
修订后,Ut2,46.300000000000004,8.264658966771968e-05
修订后,Ut2,46.400000000000006,6.080698653719804e-05
修订后,Ut2,46.5,7.590474386485458e-05
修订后,Ut2,46.6,0.0005224519137068642
修订后,Ut2,46.7,0.000856101019138172
修订后,Ut2,46.800000000000004,0.00020814919021639908
修订后,Ut2,46.900000000000006,6.998927718738114e-05
修订后,Ut2,47.0,0.00010756745618799119
修订后,Ut2,47.1,0.00012599678311232194
修订后,Ut2,47.2,9.373921094928285e-05
修订后,Ut2,47.300000000000004,5.38049845766319e-05
修订后,Ut2,47.400000000000006,3.2689462619385574e-05
修订后,Ut2,47.5,5.323079974451434e-05
修订后,Ut2,47.6,9.539569553531531e-05
修订后,Ut2,47.7,0.0001743779432593273
修订后,Ut2,47.800000000000004,0.00013363618330308023
修订后,Ut2,47.900000000000006,0.00010539352969487679
修订后,Ut2,48.0,9.09495788683473e-05
修订后,Ut2,48.1,0.00015399056141084284
修订后,Ut2,48.2,8.3277250137006e-05
修订后,Ut2,48.300000000000004,4.4923624738843784e-05
修订后,Ut2,48.400000000000006,6.305050659346183e-05
修订后,Ut2,48.5,5.02952566915656e-05
修订后,Ut2,48.6,0.0001937798017022079
修订后,Ut2,48.7,0.00021245914215233888
修订后,Ut2,48.800000000000004,0.0001760612349782126
修订后,Ut2,48.900000000000006,0.0001396384528551812
修订后,Ut2,49.0,0.00010932316114570153
修订后,Ut2,49.1,0.00010459243708426397
修订后,Ut2,49.2,8.985344843489761e-05
修订后,Ut2,49.300000000000004,9.291133070271885e-05
修订后,Ut2,49.400000000000006,0.00010262326448608728
修订后,Ut2,49.5,0.00022089749418610654
修订后,Ut2,49.6,0.00021860938516422466
修订后,Ut2,49.7,9.841433010470001e-05
修订后,Ut2,49.800000000000004,0.0001088755395928532
修订后,Ut2,49.900000000000006,0.00016679574943198326
修订后,Ut2,50.0,8.610417011668617e-05
