time_s,Ut1_raw,Ut1_median3,Ut1_raw_bp,Ut1_median3_bp,Ut2_raw,Ut2_median3,Ut2_raw_bp,Ut2_median3_bp
0.22,1980.36194,1979.44641,0.4814671983654794,-0.04669593005682579,1614.68506,1614.68506,-0.2950227582362334,-0.016416137041420406
0.23,1977.0813,1977.0813,0.4704185592764091,-0.04670589046178748,1614.30359,1614.68506,-0.27612768070658433,-0.03134867628947036
0.24,1977.0813,1977.0813,0.4538550710836131,-0.04621977089032295,1615.52429,1614.68506,-0.2480357079071219,-0.03867503941920024
0.25,1978.3783,1977.0813,0.4330677358618973,-0.04400886017370869,1614.99023,1614.99023,-0.21238642967413082,-0.03812999384232315
0.26,1977.005,1977.0813,0.40962350704218564,-0.039117339471628876,1614.53247,1614.99023,-0.17140004148919372,-0.030071630979981015
0.27,1977.23389,1977.23389,0.3851061319813373,-0.031038486115200194,1615.52429,1614.99023,-0.12764932831232445,-0.015460386086434345
0.28,1977.61536,1977.23389,0.360879178641228,-0.019815187787709722,1615.52429,1615.52429,-0.08381378241763737,0.0042314863906376815
0.29,1977.31018,1977.31018,0.3379133920779586,-0.0060452981287486135,1614.45618,1615.52429,-0.04244336310206817,0.027163601241605453
0.3,1977.84424,1977.61536,0.31670354391566324,0.00920779581179474,1614.99023,1614.99023,-0.005753376018975548,0.05130201386164043
0.31,1977.92053,1977.84424,0.29728026159386567,0.024581228420678287,1615.3717,1614.99023,0.02453570142095904,0.07460281038903996
0.32,1977.23389,1977.84424,0.27930464782446196,0.038624176625874945,1615.21912,1615.21912,0.047305784749439056,0.09518775549717776
0.33,1977.31018,1977.31018,0.2622213340281977,0.050017838096131105,1615.448,1615.3717,0.06209128709721218,0.11150005175686692
0.34,1978.14941,1977.31018,0.24543875020356704,0.05776891856850073,1615.3717,1615.3717,0.0690690603637075,0.12243008951667532
0.35,1979.29382,1978.14941,0.22850141992722153,0.06134909507699139,1614.37988,1615.3717,0.06899053274782085,0.12740068777837837
0.36,1977.0813,1978.14941,0.21121858891862208,0.060761430383727104,1615.60059,1615.3717,0.06306592019856001,0.1264020943722079
0.37,1977.53906,1977.53906,0.19372171209367353,0.05652314119676449,1615.448,1615.448,0.052816482817545266,0.11997066624084332
0.38,1977.31018,1977.31018,0.17644234804756503,0.04956542811735501,1614.37988,1615.448,0.039912738334377015,0.10911100407171336
0.39,1977.31018,1977.31018,0.1600238469365603,0.041066571401228505,1615.60059,1615.448,0.026015452316047932,0.09516812627407603
0.4,1978.302,1977.31018,0.14519356832866545,0.03224944813239207,1614.99023,1614.99023,0.012634384910605867,0.07966336104557965
0.41,1977.005,1977.31018,0.1326243076562697,0.024182305592481534,1614.53247,1614.99023,0.0010172259144213686,0.06411420404108448
0.42,1977.0813,1977.0813,0.1228098512495438,0.017619739720553702,1615.52429,1614.99023,-0.007923034392114392,0.04986242862083276
0.43,1977.61536,1977.0813,0.1159752357086748,0.012911736488870465,1615.52429,1615.52429,-0.013639633198988116,0.03793366280271235
0.44,1977.31018,1977.31018,0.11203661437640686,0.009995236099184249,1614.60876,1615.52429,-0.015945451332709817,0.02894488954298914
0.45,1977.92053,1977.61536,0.11061601932751702,0.00846657880329926,1614.99023,1614.99023,-0.014974911358603363,0.02306705333899149
0.46,1977.99683,1977.92053,0.11110426351755168,0.007716423530017086,1615.448,1614.99023,-0.01112149762913582,0.02004277982036831
0.47,1977.23389,1977.92053,0.11275593197892703,0.007095405112019056,1614.53247,1614.99023,-0.0049577090330922,0.019255496353289228
0.48,1977.005,1977.23389,0.11479743079192173,0.006073719521555408,1615.67688,1615.448,0.0028544102188212267,0.019842882268079176
0.49,1977.84424,1977.23389,0.11653087004838086,0.004362854613243882,1615.448,1615.448,0.011651698880472489,0.020841451309681486
0.5,1979.29382,1977.84424,0.11741828341856925,0.001979384448959509,1614.37988,1615.448,0.0208460401508912,0.021341455338113935
0.51,1977.005,1977.84424,0.11713076321360413,-0.0007571312424506909,1615.60059,1615.448,0.029979241271547663,0.020626690564421304
0.52,1977.46277,1977.46277,0.11555087416048354,-0.003290727081015023,1615.52429,1615.52429,0.038751826413563,0.01827527601546383
0.53,1977.23389,1977.23389,0.11272881657156825,-0.004950033365676293,1614.60876,1615.52429,0.04702489257588592,0.014204602947628084
0.54,1977.15759,1977.23389,0.10880779335566737,-0.0051035282618928784,1615.67688,1615.52429,0.05479730693946944,0.008654161407383405
0.55,1978.83606,1977.23389,0.10394134004946926,-0.003319696368074514,1614.91394,1614.91394,0.06216394740890682,0.00211190023927698
0.56,1976.92871,1977.15759,0.09822208713189567,0.0005007732066574754,1614.60876,1614.91394,0.06926408405338651,-0.0047986437806709775
0.57,1977.15759,1977.15759,0.0916342939887207,0.006049515412988309,1615.67688,1614.91394,0.07623038401528316,-0.011445030477336214
0.58,1977.76794,1977.15759,0.08403803061227322,0.012610348392174456,1615.60059,1615.60059,0.08314716747100255,-0.0172998309716813
0.59,1977.0813,1977.15759,0.07518993726324347,0.01913933983441837,1614.76135,1615.60059,0.09002252831076021,-0.022021944455065313
0.6,1977.92053,1977.76794,0.06479925415305476,0.02441463837534898,1614.99023,1614.99023,0.09677590123075726,-0.02549608859780305
0.61,1978.68347,1977.92053,0.052607986723346434,0.027230932722658044,1615.448,1614.99023,0.10324230686563445,-0.027829544118812402
0.62,1977.0813,1977.92053,0.038475983628097205,0.026602922234126025,1614.76135,1614.99023,0.10919427472837125,-0.029309102932109546
0.63,1977.0813,1977.0813,0.022450950876646725,0.02194015142110163,1615.67688,1615.448,0.11437918940191806,-0.030324131665437445
0.64,1977.76794,1977.0813,0.004810353304861681,0.013163423804290851,1615.60059,1615.60059,0.11856442977433886,-0.03126762914187845
0.65,1977.99683,1977.76794,-0.013929323286213047,0.0007465314529267568,1614.99023,1615.60059,0.12157877225040549,-0.03243492856039161
0.66,1977.005,1977.76794,-0.03303644744563944,-0.014320968569365485,1615.67688,1615.60059,0.12333883178383813,-0.033944000880296483
0.67,1978.60718,1977.99683,-0.051621213451149756,-0.030646752826299584,1615.3717,1615.3717,0.12385402746289503,-0.03569813723945995
0.68,1977.005,1977.005,-0.06872342985640979,-0.04661459270556852,1614.53247,1615.3717,0.12321054844053099,-0.03740159605205457
0.69,1976.92871,1977.005,-0.08342287123876517,-0.06060846803167056,1615.82947,1615.3717,0.12154120462680831,-0.038625475180607174
0.7,1978.14941,1977.005,-0.09495669027862917,-0.07124833268180887,1614.99023,1614.99023,0.11899165693693588,-0.038908927980019305
0.71,1977.005,1977.005,-0.10282397240534363,-0.07759590611401648,1614.68506,1614.99023,0.11569333513156164,-0.03787275576654797
0.72,1977.005,1977.005,-0.10685837589999683,-0.07929147288996026,1615.75317,1614.99023,0.11175004003595101,-0.03531993550824912
0.73,1977.76794,1977.005,-0.10725496095775033,-0.07659540558713818,1615.67688,1615.67688,0.10724023314440007,-0.03130159180769369
0.74,1977.0813,1977.0813,-0.10454482435185988,-0.07032646867827712,1614.83765,1615.67688,0.10223190567905693,-0.0261363676415906
0.75,1977.92053,1977.76794,-0.09952031522048445,-0.061708577373771445,1615.06653,1615.06653,0.0968041291409541,-0.02038209302392845
0.76,1977.76794,1977.76794,-0.09312289064826536,-0.05215525268925529,1615.60059,1615.06653,0.09107017626594396,-0.014766039485838059
0.77,1977.0813,1977.76794,-0.08631186256378469,-0.04303269160383742,1614.83765,1615.06653,0.08519890408957241,-0.010082613083155261
0.78,1977.005,1977.0813,-0.07993347600282424,-0.0354442220902245,1615.75317,1615.60059,0.07943087892848291,-0.007068969217485684
0.79,1977.69165,1977.0813,-0.07460784526803338,-0.030070305664903645,1615.60059,1615.60059,0.0740843151964217,-0.006273676338809167
0.8,1979.29382,1977.69165,-0.07065035443162086,-0.027084042674935676,1614.22729,1615.60059,0.06954622882856962,-0.007939964077840245
0.81,1976.92871,1977.69165,-0.06804460916378478,-0.026149320452974946,1615.82947,1615.60059,0.06624732474790725,-0.01192815126050796
0.82,1977.84424,1977.84424,-0.06647976218424505,-0.026500044799136438,1615.60059,1615.60059,0.0646230028517424,-0.017698021102139607
0.83,1977.0813,1977.0813,-0.0654509851970021,-0.027091002449682586,1614.68506,1615.60059,0.06506484036478184,-0.024361858574627637
0.84,1977.0813,1977.0813,-0.06440302760622901,-0.026799991122957483,1615.67688,1615.60059,0.06786740934694453,-0.030805561062805305
0.85,1978.14941,1977.0813,-0.06288403952404702,-0.02464852192599216,1614.91394,1614.91394,0.07317658521095577,-0.03586138607295098
0.86,1977.005,1977.0813,-0.06067546267631193,-0.020000759870824728,1614.83765,1614.91394,0.08094726862605948,-0.0385038106746263
0.87,1977.005,1977.005,-0.05787061619491964,-0.012702085150693009,1615.75317,1614.91394,0.09091810304299303,-0.03803284445705654
0.88,1977.46277,1977.005,-0.054884435357680714,-0.00312941097182649,1615.75317,1615.75317,0.10260728453920218,-0.03421056986200406
0.89,1977.0813,1977.0813,-0.05238838572398781,0.007858189444058424,1614.83765,1615.75317,0.11532893008499691,-0.027327274539772295
0.9,1978.07312,1977.46277,-0.05117920825347614,0.019061092156722706,1614.91394,1614.91394,0.12822719172188546,-0.018188346657140093
0.91,1978.60718,1978.07312,-0.05200634920249722,0.029146788280683678,1615.52429,1614.91394,0.14032624825002848,-0.008025030079541065
0.92,1977.005,1978.07312,-0.055394661776060644,0.036882726454638,1615.448,1615.448,0.15059469717277973,0.0016610075622092383
0.93,1977.0813,1977.0813,-0.06150016558907315,0.04134795691158444,1615.75317,1615.52429,0.15801949596700568,0.009303325747853747
0.94,1977.99683,1977.0813,-0.07002756236299756,0.04208396411545996,1615.67688,1615.67688,0.1616801349046328,0.013501774674447329
0.95,1979.21753,1977.99683,-0.08022603031114865,0.03916073851648656,1614.37988,1615.67688,0.160813399189342,0.013245157965638844
0.96,1976.85242,1977.99683,-0.09096975300503696,0.03315062249858314,1615.82947,1615.67688,0.15486384675868142,0.008088277612839487
0.97,1977.31018,1977.31018,-0.10091799814355441,0.025015171865783628,1615.75317,1615.75317,0.1435205655559745,-0.0017489477351304017
0.98,1977.0813,1977.0813,-0.10873205300369754,0.01592184663323849,1614.68506,1615.75317,0.1267426047016748,-0.015380786988943095
0.99,1977.005,1977.0813,-0.11330900745780059,0.007020682636722337,1615.82947,1615.75317,0.10477448715400631,-0.031357899638938494
1.0,1978.14941,1977.0813,-0.11398619767730662,-0.0007774985812960111,1614.83765,1614.83765,0.07815273317177297,-0.047858934608650754
1.01,1976.92871,1977.005,-0.11067775482844464,-0.0069768895450999565,1614.83765,1614.83765,0.047704706209399816,-0.06294067538155373
1.02,1977.005,1977.005,-0.10391928967661052,-0.011589789241534865,1615.75317,1614.83765,0.014539984585833582,-0.07480363841178868
1.03,1977.46277,1977.005,-0.09481138783534686,-0.015125695370717451,1615.67688,1615.67688,-0.019969202814042006,-0.0820281914505938
1.04,1977.0813,1977.0813,-0.08486651960598718,-0.018474341141989682,1614.76135,1615.67688,-0.05422606794114555,-0.08374633604844611
1.05,1978.07312,1977.46277,-0.07577943412966905,-0.02270090026055069,1614.91394,1614.91394,-0.0864741780889062,-0.07973085630854049
1.06,1978.68347,1978.07312,-0.06915698503854781,-0.028790235726171863,1615.52429,1614.91394,-0.11489347714308054,-0.0703981797235408
1.07,1977.15759,1978.07312,-0.06625370300442741,-0.0373901053324687,1615.60059,1615.52429,-0.13772641051813764,-0.056730643996301275
1.08,1977.0813,1977.15759,-0.06775823901370008,-0.048605622128034945,1615.75317,1615.60059,-0.15342937617116853,-0.04013135145221254
1.09,1977.38647,1977.15759,-0.07366332870707028,-0.06188617852089026,1615.60059,1615.60059,-0.16083952180439698,-0.022233688748976854
1.1,1979.599,1977.38647,-0.08323618894809955,-0.0760250201827722,1611.86218,1615.60059,-0.1593361453152637,-0.004695443098684991
1.11,1976.77612,1977.38647,-0.09509433808103243,-0.08926959613002063,1615.82947,1615.60059,-0.14896315748164568,0.010990499791704453
1.12,1977.38647,1977.38647,-0.10738103521281331,-0.09952474207836448,1615.75317,1615.75317,-0.13047629929654736,0.02364184782424778
1.13,1977.0813,1977.0813,-0.11801877798123248,-0.1046209510146431,1614.60876,1615.75317,-0.1052944126821709,0.03247154685104724
1.14,1977.005,1977.0813,-0.12500197507040017,-0.10261327392490646,1615.82947,1615.75317,-0.07536020766265962,0.037105752184848864
1.15,1978.07312,1977.0813,-0.12668153565576573,-0.09207178769736721,1614.91394,1614.91394,-0.04293591416940924,0.03754242307267924
1.16,1977.005,1977.005,-0.12199888403121609,-0.07232393694609356,1614.91394,1614.91394,-0.010365859264111231,0.03407029789049899
1.17,1977.15759,1977.15759,-0.11063916512260948,-0.043614079383996855,1615.75317,1614.91394,0.0201630734993703,0.027176116855030456
1.18,1977.61536,1977.15759,-0.09308624197712881,-0.007155863541595808,1615.82947,1615.75317,0.046834308061183355,0.01746679675416564
1.19,1977.0813,1977.15759,-0.07057391319592085,0.03493319924986662,1615.75317,1615.75317,0.06836140547801033,0.005621607888814925
1.2,1978.14941,1977.61536,-0.044940213624684665,0.07981056312168568,1614.76135,1615.75317,0.08407470737319403,-0.007627082254247186
1.21,1977.46277,1977.46277,-0.01840435884766528,0.12418209936782369,1615.67688,1615.67688,0.09392695779206992,-0.021498013152301848
1.22,1977.15759,1977.46277,0.006704207900042447,0.16463968387047,1614.83765,1614.83765,0.09842511541558763,-0.035165800654995256
1.23,1976.92871,1977.15759,0.028230142485379563,0.198025003537286,1615.90576,1615.67688,0.09850669884437785,-0.047775894010330146
1.24,1979.37012,1977.15759,0.04445337649478852,0.22177842748122373,1615.29541,1615.29541,0.09538319443278838,-0.058471740630941405
1.25,1978.91235,1978.91235,0.05428921162608519,0.23423062186943455,1614.37988,1615.29541,0.09037269946174324,-0.06643210508581321
1.26,1977.005,1978.91235,0.057392183574992,0.23479457672106555,1615.90576,1615.29541,0.08474210875656428,-0.07091635921748676
1.27,1977.46277,1977.46277,0.05414375464158595,0.22402139016960435,1615.75317,1615.75317,0.07957553482877017,-0.07131694893852197
1.28,1977.15759,1977.15759,0.045531539060910245,0.20350188384776144,1614.83765,1615.75317,0.07567925926612953,-0.06721922153902085
1.29,1977.0813,1977.15759,0.0329542643206067,0.17562761660935888,1615.75317,1615.75317,0.07352678343030405,-0.05846797808769226
1.3,1978.22571,1977.15759,0.017998001962930416,0.1432565150497958,1614.91394,1614.91394,0.07324396385591564,-0.045235690381937976
1.31,1977.0813,1977.0813,0.002224181862483271,0.10934563937294317,1614.91394,1614.91394,0.07463303867877787,-0.02807925548867956
1.32,1977.0813,1977.0813,-0.013002752395536415,0.07661254037425962,1615.90576,1614.91394,0.07723182501562151,-0.007964855111978773
1.33,1978.302,1977.0813,-0.02663267631822322,0.047272915010147215,1615.60059,1615.60059,0.08039878564148417,0.013759342774669815
1.34,1977.0813,1977.0813,-0.03798712590021782,0.02288269617031357,1615.82947,1615.82947,0.08340839089453679,0.035452352997124056
1.35,1978.14941,1978.14941,-0.04676060928078437,0.004291484779433842,1614.83765,1615.60059,0.08553903653134773,0.05532474067250871
1.36,1977.31018,1977.31018,-0.05297618711104663,-0.008305357317153525,1615.75317,1615.75317,0.08614046214403699,0.07161797377071084
1.37,1977.0813,1977.31018,-0.05690766342744841,-0.015242406965648471,1614.91394,1614.91394,0.08467630234262447,0.08279352204774593
1.38,1977.005,1977.0813,-0.05897981581263298,-0.017218979789870213,1615.82947,1615.75317,0.08074446021986373,0.08770877013258839
1.39,1977.99683,1977.0813,-0.059658322368816616,-0.015121899526928002,1615.67688,1615.67688,0.07408086744200981,0.08576101395081115
1.4,1978.91235,1977.99683,-0.05934521438122898,-0.00986098870643011,1614.22729,1615.67688,0.06455275548482278,0.07698303302938324
1.41,1977.0813,1977.99683,-0.058300754169873736,-0.002239867633114845,1615.82947,1615.67688,0.05214821252743378,0.06207493458054854
1.42,1977.46277,1977.46277,-0.05661065085954789,0.007118041869718393,1615.75317,1615.75317,0.03696883003126958,0.04236068366748967
1.43,1977.15759,1977.15759,-0.0542047169942008,0.017777076026805096,1614.68506,1615.75317,0.019229546104260406,0.0196656924326263
1.44,1977.15759,1977.15759,-0.05091633056792644,0.02943506247682122,1615.75317,1615.75317,-0.0007345526503679464,-0.00387698373935828
1.45,1978.302,1977.15759,-0.046562151762335975,0.0418288730653186,1614.91394,1614.91394,-0.022457436586073486,-0.02607164947685122
1.46,1977.005,1977.15759,-0.041021788860203315,0.05463165133679535,1614.91394,1614.91394,-0.04533108659533741,-0.04492390640262595
1.47,1977.0813,1977.0813,-0.03430236713139579,0.06737366745868448,1615.82947,1614.91394,-0.06859922712294267,-0.05888353243532408
1.48,1977.84424,1977.0813,-0.026577764984736463,0.07941077380170491,1615.75317,1615.75317,-0.09136364398762752,-0.06702762332340591
1.49,1977.0813,1977.0813,-0.01819657478413836,0.08995174519620602,1614.99023,1615.75317,-0.11261283580000095,-0.06915690362747803
1.5,1978.14941,1977.84424,-0.009659048592362322,0.09814068595810861,1614.76135,1614.99023,-0.1312801536824426,-0.0657947408855978
1.51,1978.07312,1978.07312,-0.0015706203210710257,0.10317543366622824,1615.67688,1614.99023,-0.14633084676124386,-0.05809213616368834
1.52,1977.0813,1978.07312,0.005416086647007136,0.10443166001456046,1614.83765,1614.83765,-0.15686913440755812,-0.047649969815382644
1.53,1977.15759,1977.15759,0.010660501078079691,0.10156059700515863,1615.90576,1615.67688,-0.16225214895045925,-0.03627649348737438
1.54,1977.38647,1977.15759,0.01359000292518791,0.09453827910989246,1615.82947,1615.82947,-0.16219631415262173,-0.025708464466686433
1.55,1978.91235,1977.38647,0.013751728553218476,0.0836610785376499,1612.24365,1615.82947,-0.1568592527113399,-0.017336656670300647
1.56,1976.85242,1977.38647,0.010858335663799533,0.06949688485934244,1615.90576,1615.82947,-0.1468764222582926,-0.011983257638680234
1.57,1977.46277,1977.46277,0.004823668217393502,0.05280766040953025,1615.75317,1615.75317,-0.1333332095200624,-0.009773899279499353
1.58,1977.31018,1977.31018,-0.004213384710934132,0.03445868622936115,1614.91394,1615.75317,-0.11766668206910753,-0.010131094383756242
1.59,1977.0813,1977.31018,-0.01587370268207724,0.015327387363209335,1615.98206,1615.75317,-0.10151148058351328,-0.011893556546277894
1.6,1978.302,1977.31018,-0.02952750525557865,-0.0037771047396170238,1614.83765,1614.91394,-0.08651797331149953,-0.013542503451951418
1.61,1977.005,1977.0813,-0.04428982786737047,-0.022173870381093717,1614.99023,1614.99023,-0.0741716119042859,-0.013495653850042921
1.62,1977.15759,1977.15759,-0.059029412443962134,-0.03934209986759313,1615.75317,1614.99023,-0.06563591460030091,-0.010416370991529287
1.63,1978.75977,1977.15759,-0.07240169800387627,-0.054921445129453295,1615.60059,1615.60059,-0.061635074747956195,-0.003483380468457361
1.64,1977.005,1977.15759,-0.08291598823400212,-0.06868311263195508,1615.06653,1615.60059,-0.06238769710160373,0.007423529503916192
1.65,1977.99683,1977.99683,-0.08904293993545304,-0.08048089693306178,1614.83765,1615.06653,-0.0675979373554434,0.021649277442155154
1.66,1977.23389,1977.23389,-0.08936030390206257,-0.09019718621382712,1615.75317,1615.06653,-0.07650289206908532,0.03781096154682968
1.67,1977.0813,1977.23389,-0.08272311447227121,-0.09770052163412538,1614.99023,1614.99023,-0.08796821553654446,0.05396302498310067
1.68,1976.92871,1977.0813,-0.06843398370597545,-0.10282675126021432,1615.98206,1615.75317,-0.10062042650302248,0.06786234019070102
1.69,1977.38647,1977.0813,-0.04638524411510189,-0.10538738314010172,1615.90576,1615.90576,-0.11300242064516873,0.07729943591169977
1.7,1978.91235,1977.38647,-0.017149594755777646,-0.10520139691653319,1612.24365,1615.90576,-0.12373441092440726,0.0804463897213374
1.71,1976.85242,1977.38647,0.01799344239860305,-0.10214365673514054,1615.90576,1615.90576,-0.13165637235125477,0.07616333012904347
1.72,1977.46277,1977.46277,0.05709900573986745,-0.09620301743465802,1615.90576,1615.90576,-0.13592762597393998,0.06420915761463997
1.73,1977.0813,1977.0813,0.09766785584368698,-0.0875428969892436,1615.06653,1615.90576,-0.13607126507881198,0.0453175347998397
1.74,1977.005,1977.0813,0.13682898245290398,-0.07655461022870949,1615.90576,1615.90576,-0.13197009875586185,0.021122050266923483
1.75,1978.22571,1977.0813,0.17159097511158805,-0.06389042770146486,1614.76135,1615.06653,-0.12383240442647753,-0.006059815527397143
1.76,1977.15759,1977.15759,0.1991456030797774,-0.05046239629706781,1615.06653,1615.06653,-0.11214395702545875,-0.03354947387721751
1.77,1977.0813,1977.15759,0.21718981832291404,-0.03739665171207395,1615.90576,1615.06653,-0.09761429374616865,-0.058682894885944206
1.78,1981.12488,1977.15759,0.2242185509858614,-0.02594070809711582,1614.68506,1615.06653,-0.08111847450649359,-0.0791763388744594
1.79,1976.92871,1977.0813,0.21973516855166647,-0.017330746042288826,1615.14282,1615.14282,-0.06363292128531,-0.09342327929172074
1.8,1977.99683,1977.99683,0.20433446640440964,-0.012635183473904871,1614.91394,1614.91394,-0.04616360540763021,-0.10067816045351984
1.81,1977.46277,1977.46277,0.1796377662306983,-0.012598163516091807,1615.82947,1615.14282,-0.02966656113227807,-0.10110284284313198
1.82,1977.005,1977.46277,0.14809379243867074,-0.017509643551445794,1615.06653,1615.06653,-0.014965347438496812,-0.0956736662942551
1.83,1976.92871,1977.005,0.11268636974190724,-0.027125166889828287,1615.90576,1615.82947,-0.002675924187356557,-0.08596892519947627
1.84,1977.76794,1977.005,0.07659986202653549,-0.04064902435915996,1615.67688,1615.67688,0.006847838397598664,-0.0738759504116846
1.85,1978.83606,1977.76794,0.04288686452413932,-0.056784296910335,1614.22729,1615.67688,0.013537730751195493,-0.06127019189915151
1.86,1976.92871,1977.76794,0.014168763806026247,-0.07384674131346787,1615.90576,1615.67688,0.017600709589591076,-0.04972188181928792
1.87,1977.38647,1977.38647,-0.007610896445056796,-0.0899358697749066,1615.75317,1615.75317,0.019478029669098243,-0.04027813800431806
1.88,1977.005,1977.005,-0.021362314519484088,-0.10315097531483539,1614.99023,1615.75317,0.019780572420987033,-0.033352607155213626
1.89,1976.92871,1977.005,-0.026935077058530717,-0.11182978040384284,1615.82947,1615.75317,0.019207151991201467,-0.02873499407067994
1.9,1978.14941,1977.005,-0.025098418268698717,-0.11477674139697806,1614.76135,1614.99023,0.018454152708136176,-0.02571192041595159
1.91,1976.92871,1976.92871,-0.017414376148427405,-0.11144341679585276,1615.06653,1615.06653,0.018128240443675864,-0.023270880344574984
1.92,1976.92871,1976.92871,-0.00601931928086742,-0.10202778256902087,1615.82947,1615.06653,0.01867541627291755,-0.020344422759712686
1.93,1979.29382,1976.92871,0.006656146480324861,-0.08747134146852906,1615.448,1615.448,0.020336672204633116,-0.016046580438234613
1.94,1976.92871,1976.92871,0.018189669056053265,-0.06934919299365391,1615.06653,1615.448,0.023134550284224648,-0.009859484473893636
1.95,1978.07312,1978.07312,0.026450326832375932,-0.049666348472906234,1614.83765,1615.06653,0.026889965029341663,-0.0017414725615103217
1.96,1977.46277,1977.46277,0.029827197057017682,-0.03059060337120579,1615.75317,1615.06653,0.03126602837260555,0.007856849725399264
1.97,1977.0813,1977.46277,0.027382128013612384,-0.014163729258523085,1615.52429,1615.52429,0.03583248510523863,0.018068065828970754
1.98,1976.92871,1977.0813,0.01892077363355458,-0.002034469338968531,1615.90576,1615.75317,0.04013916124025405,0.027760754150101208
1.99,1978.07312,1977.0813,0.004985635513172479,0.0047506712675093946,1615.67688,1615.67688,0.04378324248918228,0.03574219499437296
2.0,1978.68347,1978.07312,-0.013223017308350488,0.005873796586601067,1614.151,1615.67688,0.04645798481062384,0.04097386830879467
2.01,1977.005,1978.07312,-0.03399379589695731,0.0017732941986012343,1615.82947,1615.67688,0.04797890272731527,0.04276046296852765
2.02,1977.31018,1977.31018,-0.05531063835456845,-0.006434655090533689,1615.82947,1615.82947,0.048291141293624294,0.0408789540388579
2.03,1977.0813,1977.0813,-0.07509993392159041,-0.017135493668240576,1614.99023,1615.82947,0.0474632979582105,0.035625566556574846
2.04,1976.92871,1977.0813,-0.09148621345111743,-0.028473084332953986,1615.82947,1615.82947,0.045670319219198154,0.02777262872899089
2.05,1978.14941,1977.0813,-0.10301953761036978,-0.0386427645068327,1614.91394,1614.99023,0.04316701007538909,0.018443256774241516
2.06,1976.85242,1976.92871,-0.1088437065151224,-0.04617086084893871,1614.99023,1614.99023,0.040255719215768614,0.008927881883526848
2.07,1977.005,1977.005,-0.10878564483502316,-0.05013378620153587,1615.98206,1614.99023,0.03725338841332462,0.0004787455539456767
2.08,1977.53906,1977.005,-0.10335702761015332,-0.050281580372173396,1615.75317,1615.75317,0.03446151550089285,-0.005878602647474201
2.09,1977.005,1977.005,-0.0936688238318491,-0.04704755252185029,1615.14282,1615.75317,0.03213926059068119,-0.009485785616253803
2.1,1978.07312,1977.53906,-0.08127006339128795,-0.04144476900223036,1614.76135,1615.14282,0.03047924229323288,-0.010127111297508956
2.11,1977.53906,1977.53906,-0.06793308373284963,-0.03486882941009419,1615.75317,1615.14282,0.02958879571934744,-0.008035536427294326
2.12,1977.005,1977.53906,-0.055414822133921876,-0.028841238003509816,1615.06653,1615.06653,0.029482218872876095,-0.0038318568175743023
2.13,1977.005,1977.005,-0.04522477500869028,-0.024735296302843907,1615.82947,1615.75317,0.030087538271306023,0.001594406919209635
2.14,1977.99683,1977.005,-0.03842720687268543,-0.023525888858585378,1615.67688,1615.67688,0.03126626537005745,0.007245755639580171
2.15,1978.75977,1977.99683,-0.03550256201289549,-0.025598883734328545,1614.22729,1615.67688,0.03284144009255248,0.012192843276736188
2.16,1976.92871,1977.99683,-0.03629087516529576,-0.030649373013597395,1615.90576,1615.67688,0.03462981351419341,0.015734158334204284
2.17,1977.92053,1977.92053,-0.040032270609806644,-0.03769067170316304,1615.75317,1615.75317,0.036475352937741436,0.017509551732107845
2.18,1977.005,1977.005,-0.04550274554954188,-0.04518307993176399,1615.06653,1615.75317,0.03828003580918125,0.01754699029871504
2.19,1976.92871,1977.005,-0.051222993634338146,-0.05127010601292419,1615.90576,1615.75317,0.04002549466461195,0.01623492376670022
2.2,1978.14941,1977.005,-0.055703653679729216,-0.054085423638093905,1614.91394,1615.06653,0.04177962555344283,0.014227149198516547
2.21,1976.92871,1976.92871,-0.057686453567230345,-0.05207645621677752,1615.06653,1615.06653,0.04368644419636247,0.01230096575473936
2.22,1976.85242,1976.92871,-0.05634472223951984,-0.0442866565937953,1615.90576,1615.06653,0.04594167142392061,0.011199340660665852
2.23,1977.53906,1976.92871,-0.05141427603660786,-0.030547508804640744,1615.75317,1615.75317,0.04875765982757094,0.011489660638403811
2.24,1977.005,1977.005,-0.043235524771990386,-0.011548476824817841,1615.14282,1615.75317,0.052320242158790886,0.013464271298057575
2.25,1977.92053,1977.53906,-0.03270096182124107,0.011225571982077194,1614.83765,1615.14282,0.05674061004914433,0.017095686092259185
2.26,1977.53906,1977.53906,-0.021117714893234975,0.03567786935945745,1615.67688,1615.14282,0.06200869252502833,0.022048660343051727
2.27,1977.005,1977.53906,-0.010007956914400155,0.05937361535433269,1615.448,1615.448,0.06795687789327197,0.027744863640076757
2.28,1977.15759,1977.15759,-0.0008773968421118689,0.07986171491370724,1615.75317,1615.67688,0.07424073983868018,0.03347067076930324
2.29,1978.22571,1977.15759,0.005014999595239088,0.09499827429346774,1615.67688,1615.67688,0.08033893965935966,0.03851159082436598
2.3,1978.68347,1978.22571,0.006851365339048959,0.10322787732177384,1614.151,1615.67688,0.08557264350715423,0.04228980400296663
2.31,1977.005,1978.22571,0.004379556441642209,0.10378307302906718,1615.90576,1615.67688,0.08914638942264724,0.04447850788303909
2.32,1977.99683,1977.99683,-0.002056740307493636,0.09676984945643807,1615.75317,1615.75317,0.09021280604278228,0.045070271729419756
